dt,hour,hostid,mod,avg_value,max_value,min_value,sample_cnt
2026-07-02,23,host019,cpu_user,31.65,31.65,31.65,1
2026-07-02,23,host019,cpu_wait,26.59,26.59,26.59,1
2026-07-02,23,host019,load1,24.94,24.94,24.94,1
2026-07-02,23,host019,load15,21.32,21.32,21.32,1
2026-07-02,23,host019,load5,8.39,8.39,8.39,1
2026-07-02,23,host019,mem_buff,30404.00,30404.00,30404.00,1
2026-07-02,23,host019,mem_cache,27335.00,27335.00,27335.00,1
2026-07-02,23,host019,mem_free,109981.00,109981.00,109981.00,1
2026-07-02,23,host019,mem_swap,74673.00,74673.00,74673.00,1
2026-07-02,23,host019,mem_used,128223.00,128223.00,128223.00,1
2026-07-02,23,host019,net_in,191.63,191.63,191.63,1
2026-07-02,23,host019,net_out,717.61,717.61,717.61,1
2026-07-02,23,host019,net_pktin,97288.00,97288.00,97288.00,1
2026-07-02,23,host019,net_pktout,92784.00,92784.00,92784.00,1
2026-07-02,23,host019,proc_block,159.00,159.00,159.00,1
2026-07-02,23,host019,proc_run,338.00,338.00,338.00,1
2026-07-02,23,host019,proc_total,359.00,359.00,359.00,1
2026-07-02,23,host020,cpu_idle,43.70,43.70,43.70,1
2026-07-02,23,host020,cpu_sys,43.18,43.18,43.18,1
2026-07-02,23,host020,cpu_usage,23.77,23.77,23.77,1
2026-07-02,23,host020,cpu_user,3.71,3.71,3.71,1
2026-07-02,23,host020,cpu_wait,32.89,32.89,32.89,1
2026-07-02,23,host020,load1,30.69,30.69,30.69,1
2026-07-02,23,host020,load15,14.69,14.69,14.69,1
2026-07-02,23,host020,load5,28.11,28.11,28.11,1
2026-07-02,23,host020,mem_buff,19630.00,19630.00,19630.00,1
2026-07-02,23,host020,mem_cache,125590.00,125590.00,125590.00,1
2026-07-02,23,host020,mem_free,110247.00,110247.00,110247.00,1
2026-07-02,23,host020,mem_swap,117373.00,117373.00,117373.00,1
2026-07-02,23,host020,mem_used,71536.00,71536.00,71536.00,1
2026-07-02,23,host020,net_in,932.86,932.86,932.86,1
2026-07-02,23,host020,net_out,930.52,930.52,930.52,1
2026-07-02,23,host020,net_pktin,54804.00,54804.00,54804.00,1
2026-07-02,23,host020,net_pktout,78251.00,78251.00,78251.00,1
2026-07-02,23,host020,proc_block,490.00,490.00,490.00,1
2026-07-02,23,host020,proc_run,57.00,57.00,57.00,1
2026-07-02,23,host020,proc_total,108.00,108.00,108.00,1
2026-07-03,0,host001,cpu_idle,43.96,43.96,43.96,1
2026-07-03,0,host001,cpu_sys,21.55,21.55,21.55,1
2026-07-03,0,host001,cpu_usage,13.74,13.74,13.74,1
2026-07-03,0,host001,cpu_user,16.44,16.44,16.44,1
2026-07-03,0,host001,cpu_wait,37.95,37.95,37.95,1
2026-07-03,0,host001,load1,22.53,22.53,22.53,1
2026-07-03,0,host001,load15,25.70,25.70,25.70,1
2026-07-03,0,host001,load5,5.69,5.69,5.69,1
2026-07-03,0,host001,mem_buff,13987.00,13987.00,13987.00,1
2026-07-03,0,host001,mem_cache,88446.00,88446.00,88446.00,1
2026-07-03,0,host001,mem_free,81321.00,81321.00,81321.00,1
2026-07-03,0,host001,mem_swap,49941.00,49941.00,49941.00,1
2026-07-03,0,host001,mem_used,85800.00,85800.00,85800.00,1
2026-07-03,0,host001,net_in,727.05,727.05,727.05,1
2026-07-03,0,host001,net_out,548.85,548.85,548.85,1
2026-07-03,0,host001,net_pktin,74163.00,74163.00,74163.00,1
2026-07-03,0,host001,net_pktout,7804.00,7804.00,7804.00,1
2026-07-03,0,host001,proc_block,91.00,91.00,91.00,1
2026-07-03,0,host001,proc_run,303.00,303.00,303.00,1
2026-07-03,0,host001,proc_total,87.00,87.00,87.00,1
2026-07-03,0,host002,cpu_idle,26.54,26.54,26.54,1
2026-07-03,0,host002,cpu_sys,31.52,31.52,31.52,1
2026-07-03,0,host002,cpu_usage,40.34,40.34,40.34,1
2026-07-03,0,host002,cpu_user,33.85,33.85,33.85,1
2026-07-03,0,host002,cpu_wait,45.90,45.90,45.90,1
2026-07-03,0,host002,load1,29.75,29.75,29.75,1
2026-07-03,0,host002,load15,31.25,31.25,31.25,1
2026-07-03,0,host002,load5,15.54,15.54,15.54,1
2026-07-03,0,host002,mem_buff,7352.00,7352.00,7352.00,1
2026-07-03,0,host002,mem_cache,96858.00,96858.00,96858.00,1
2026-07-03,0,host002,mem_free,71840.00,71840.00,71840.00,1
2026-07-03,0,host002,mem_swap,21778.00,21778.00,21778.00,1
2026-07-03,0,host002,mem_used,73549.00,73549.00,73549.00,1
2026-07-03,0,host002,net_in,684.19,684.19,684.19,1
2026-07-03,0,host002,net_out,66.91,66.91,66.91,1
2026-07-03,0,host002,net_pktin,76067.00,76067.00,76067.00,1
2026-07-03,0,host002,net_pktout,31495.00,31495.00,31495.00,1
2026-07-03,0,host002,proc_block,211.00,211.00,211.00,1
2026-07-03,0,host002,proc_run,477.00,477.00,477.00,1
2026-07-03,0,host002,proc_total,255.00,255.00,255.00,1
2026-07-03,0,host003,cpu_idle,83.90,83.90,83.90,1
2026-07-03,0,host003,cpu_sys,17.46,17.46,17.46,1
2026-07-03,0,host003,cpu_usage,35.66,35.66,35.66,1
2026-07-03,0,host003,cpu_user,48.69,48.69,48.69,1
2026-07-03,0,host003,cpu_wait,39.88,39.88,39.88,1
2026-07-03,0,host003,load1,7.76,7.76,7.76,1
2026-07-03,0,host003,load15,0.91,0.91,0.91,1
2026-07-03,0,host003,load5,14.40,14.40,14.40,1
2026-07-03,0,host003,mem_buff,24836.00,24836.00,24836.00,1
2026-07-03,0,host003,mem_cache,9520.00,9520.00,9520.00,1
2026-07-03,0,host003,mem_free,59801.00,59801.00,59801.00,1
2026-07-03,0,host003,mem_swap,103192.00,103192.00,103192.00,1
2026-07-03,0,host003,mem_used,55472.00,55472.00,55472.00,1
2026-07-03,0,host003,net_in,128.58,128.58,128.58,1
2026-07-03,0,host003,net_out,106.85,106.85,106.85,1
2026-07-03,0,host003,net_pktin,50872.00,50872.00,50872.00,1
2026-07-03,0,host003,net_pktout,71763.00,71763.00,71763.00,1
2026-07-03,0,host003,proc_block,93.00,93.00,93.00,1
2026-07-03,0,host003,proc_run,476.00,476.00,476.00,1
2026-07-03,0,host003,proc_total,247.00,247.00,247.00,1
2026-07-03,0,host004,cpu_idle,31.72,31.72,31.72,1
2026-07-03,0,host004,cpu_sys,43.11,43.11,43.11,1
2026-07-03,0,host004,cpu_usage,66.67,66.67,66.67,1
2026-07-03,0,host004,cpu_user,36.36,36.36,36.36,1
2026-07-03,0,host004,cpu_wait,32.54,32.54,32.54,1
2026-07-03,0,host004,load1,18.26,18.26,18.26,1
2026-07-03,0,host004,load15,14.65,14.65,14.65,1
2026-07-03,0,host004,load5,29.89,29.89,29.89,1
2026-07-03,0,host004,mem_buff,42284.00,42284.00,42284.00,1
2026-07-03,0,host004,mem_cache,24734.00,24734.00,24734.00,1
2026-07-03,0,host004,mem_free,85789.00,85789.00,85789.00,1
2026-07-03,0,host004,mem_swap,108679.00,108679.00,108679.00,1
2026-07-03,0,host004,mem_used,120474.00,120474.00,120474.00,1
2026-07-03,0,host004,net_in,714.11,714.11,714.11,1
2026-07-03,0,host004,net_out,339.94,339.94,339.94,1
2026-07-03,0,host004,net_pktin,88445.00,88445.00,88445.00,1
2026-07-03,0,host004,net_pktout,72079.00,72079.00,72079.00,1
2026-07-03,0,host004,proc_block,422.00,422.00,422.00,1
2026-07-03,0,host004,proc_run,476.00,476.00,476.00,1
2026-07-03,0,host004,proc_total,101.00,101.00,101.00,1
2026-07-03,0,host005,cpu_idle,94.41,94.41,94.41,1
2026-07-03,0,host005,cpu_sys,32.24,32.24,32.24,1
2026-07-03,0,host005,cpu_usage,67.36,67.36,67.36,1
2026-07-03,0,host005,cpu_user,20.52,20.52,20.52,1
2026-07-03,0,host005,cpu_wait,13.70,13.70,13.70,1
2026-07-03,0,host005,load1,17.58,17.58,17.58,1
2026-07-03,0,host005,load15,20.35,20.35,20.35,1
2026-07-03,0,host005,load5,10.75,10.75,10.75,1
2026-07-03,0,host005,mem_buff,62976.00,62976.00,62976.00,1
2026-07-03,0,host005,mem_cache,117202.00,117202.00,117202.00,1
2026-07-03,0,host005,mem_free,39142.00,39142.00,39142.00,1
2026-07-03,0,host005,mem_swap,31855.00,31855.00,31855.00,1
2026-07-03,0,host005,mem_used,14242.00,14242.00,14242.00,1
2026-07-03,0,host005,net_in,349.98,349.98,349.98,1
2026-07-03,0,host005,net_out,606.92,606.92,606.92,1
2026-07-03,0,host005,net_pktin,40745.00,40745.00,40745.00,1
2026-07-03,0,host005,net_pktout,56063.00,56063.00,56063.00,1
2026-07-03,0,host005,proc_block,500.00,500.00,500.00,1
2026-07-03,0,host005,proc_run,149.00,149.00,149.00,1
2026-07-03,0,host005,proc_total,95.00,95.00,95.00,1
2026-07-03,0,host006,cpu_idle,50.46,50.46,50.46,1
2026-07-03,0,host006,cpu_sys,47.50,47.50,47.50,1
2026-07-03,0,host006,cpu_usage,69.69,69.69,69.69,1
2026-07-03,0,host006,cpu_user,44.75,44.75,44.75,1
2026-07-03,0,host006,cpu_wait,21.57,21.57,21.57,1
2026-07-03,0,host006,load1,1.28,1.28,1.28,1
2026-07-03,0,host006,load15,19.32,19.32,19.32,1
2026-07-03,0,host006,load5,3.67,3.67,3.67,1
2026-07-03,0,host006,mem_buff,62846.00,62846.00,62846.00,1
2026-07-03,0,host006,mem_cache,41315.00,41315.00,41315.00,1
2026-07-03,0,host006,mem_free,88117.00,88117.00,88117.00,1
2026-07-03,0,host006,mem_swap,89918.00,89918.00,89918.00,1
2026-07-03,0,host006,mem_used,116328.00,116328.00,116328.00,1
2026-07-03,0,host006,net_in,307.47,307.47,307.47,1
2026-07-03,0,host006,net_out,877.66,877.66,877.66,1
2026-07-03,0,host006,net_pktin,76312.00,76312.00,76312.00,1
2026-07-03,0,host006,net_pktout,63774.00,63774.00,63774.00,1
2026-07-03,0,host006,proc_block,413.00,413.00,413.00,1
2026-07-03,0,host006,proc_run,269.00,269.00,269.00,1
2026-07-03,0,host006,proc_total,367.00,367.00,367.00,1
2026-07-03,0,host007,cpu_idle,66.23,66.23,66.23,1
2026-07-03,0,host007,cpu_sys,7.71,7.71,7.71,1
2026-07-03,0,host007,cpu_usage,75.00,75.00,75.00,1
2026-07-03,0,host007,cpu_user,4.12,4.12,4.12,1
2026-07-03,0,host007,cpu_wait,32.21,32.21,32.21,1
2026-07-03,0,host007,load1,22.23,22.23,22.23,1
2026-07-03,0,host007,load15,3.30,3.30,3.30,1
2026-07-03,0,host007,load5,15.41,15.41,15.41,1
2026-07-03,0,host007,mem_buff,70955.00,70955.00,70955.00,1
2026-07-03,0,host007,mem_cache,87690.00,87690.00,87690.00,1
2026-07-03,0,host007,mem_free,87654.00,87654.00,87654.00,1
2026-07-03,0,host007,mem_swap,95703.00,95703.00,95703.00,1
2026-07-03,0,host007,mem_used,56165.00,56165.00,56165.00,1
2026-07-03,0,host007,net_in,703.70,703.70,703.70,1
2026-07-03,0,host007,net_out,558.40,558.40,558.40,1
2026-07-03,0,host007,net_pktin,20076.00,20076.00,20076.00,1
2026-07-03,0,host007,net_pktout,87378.00,87378.00,87378.00,1
2026-07-03,0,host007,proc_block,203.00,203.00,203.00,1
2026-07-03,0,host007,proc_run,113.00,113.00,113.00,1
2026-07-03,0,host007,proc_total,336.00,336.00,336.00,1
2026-07-03,0,host008,cpu_idle,38.06,38.06,38.06,1
2026-07-03,0,host008,cpu_sys,43.78,43.78,43.78,1
2026-07-03,0,host008,cpu_usage,67.72,67.72,67.72,1
2026-07-03,0,host008,cpu_user,4.03,4.03,4.03,1
2026-07-03,0,host008,cpu_wait,1.10,1.10,1.10,1
2026-07-03,0,host008,load1,17.47,17.47,17.47,1
2026-07-03,0,host008,load15,2.41,2.41,2.41,1
2026-07-03,0,host008,load5,24.46,24.46,24.46,1
2026-07-03,0,host008,mem_buff,104536.00,104536.00,104536.00,1
2026-07-03,0,host008,mem_cache,71535.00,71535.00,71535.00,1
2026-07-03,0,host008,mem_free,87046.00,87046.00,87046.00,1
2026-07-03,0,host008,mem_swap,113544.00,113544.00,113544.00,1
2026-07-03,0,host008,mem_used,107920.00,107920.00,107920.00,1
2026-07-03,0,host008,net_in,309.73,309.73,309.73,1
2026-07-03,0,host008,net_out,552.15,552.15,552.15,1
2026-07-03,0,host008,net_pktin,97929.00,97929.00,97929.00,1
2026-07-03,0,host008,net_pktout,22864.00,22864.00,22864.00,1
2026-07-03,0,host008,proc_block,159.00,159.00,159.00,1
2026-07-03,0,host008,proc_run,459.00,459.00,459.00,1
2026-07-03,0,host008,proc_total,8.00,8.00,8.00,1
2026-07-03,0,host009,cpu_idle,84.28,84.28,84.28,1
2026-07-03,0,host009,cpu_sys,49.87,49.87,49.87,1
2026-07-03,0,host009,cpu_usage,42.62,42.62,42.62,1
2026-07-03,0,host009,cpu_user,25.68,25.68,25.68,1
2026-07-03,0,host009,cpu_wait,19.47,19.47,19.47,1
2026-07-03,0,host009,load1,6.41,6.41,6.41,1
2026-07-03,0,host009,load15,21.09,21.09,21.09,1
2026-07-03,0,host009,load5,22.15,22.15,22.15,1
2026-07-03,0,host009,mem_buff,74047.00,74047.00,74047.00,1
2026-07-03,0,host009,mem_cache,40759.00,40759.00,40759.00,1
2026-07-03,0,host009,mem_free,19166.00,19166.00,19166.00,1
2026-07-03,0,host009,mem_swap,37527.00,37527.00,37527.00,1
2026-07-03,0,host009,mem_used,126377.00,126377.00,126377.00,1
2026-07-03,0,host009,net_in,2.03,2.03,2.03,1
2026-07-03,0,host009,net_out,923.14,923.14,923.14,1
2026-07-03,0,host009,net_pktin,59078.00,59078.00,59078.00,1
2026-07-03,0,host009,net_pktout,67834.00,67834.00,67834.00,1
2026-07-03,0,host009,proc_block,496.00,496.00,496.00,1
2026-07-03,0,host009,proc_run,282.00,282.00,282.00,1
2026-07-03,0,host009,proc_total,464.00,464.00,464.00,1
2026-07-03,0,host010,cpu_idle,91.61,91.61,91.61,1
2026-07-03,0,host010,cpu_sys,20.68,20.68,20.68,1
2026-07-03,0,host010,cpu_usage,45.39,45.39,45.39,1
2026-07-03,0,host010,cpu_user,6.68,6.68,6.68,1
2026-07-03,0,host010,cpu_wait,42.26,42.26,42.26,1
2026-07-03,0,host010,load1,13.80,13.80,13.80,1
2026-07-03,0,host010,load15,13.20,13.20,13.20,1
2026-07-03,0,host010,load5,18.67,18.67,18.67,1
2026-07-03,0,host010,mem_buff,117901.00,117901.00,117901.00,1
2026-07-03,0,host010,mem_cache,21732.00,21732.00,21732.00,1
2026-07-03,0,host010,mem_free,85253.00,85253.00,85253.00,1
2026-07-03,0,host010,mem_swap,122894.00,122894.00,122894.00,1
2026-07-03,0,host010,mem_used,109474.00,109474.00,109474.00,1
2026-07-03,0,host010,net_in,409.56,409.56,409.56,1
2026-07-03,0,host010,net_out,477.68,477.68,477.68,1
2026-07-03,0,host010,net_pktin,11772.00,11772.00,11772.00,1
2026-07-03,0,host010,net_pktout,27331.00,27331.00,27331.00,1
2026-07-03,0,host010,proc_block,112.00,112.00,112.00,1
2026-07-03,0,host010,proc_run,224.00,224.00,224.00,1
2026-07-03,0,host010,proc_total,95.00,95.00,95.00,1
2026-07-03,0,host011,cpu_idle,85.58,85.58,85.58,1
2026-07-03,0,host011,cpu_sys,13.75,13.75,13.75,1
2026-07-03,0,host011,cpu_usage,70.75,70.75,70.75,1
2026-07-03,0,host011,cpu_user,41.22,41.22,41.22,1
2026-07-03,0,host011,cpu_wait,28.69,28.69,28.69,1
2026-07-03,0,host011,load1,25.09,25.09,25.09,1
2026-07-03,0,host011,load15,6.51,6.51,6.51,1
2026-07-03,0,host011,load5,22.76,22.76,22.76,1
2026-07-03,0,host011,mem_buff,56401.00,56401.00,56401.00,1
2026-07-03,0,host011,mem_cache,19926.00,19926.00,19926.00,1
2026-07-03,0,host011,mem_free,120768.00,120768.00,120768.00,1
2026-07-03,0,host011,mem_swap,119556.00,119556.00,119556.00,1
2026-07-03,0,host011,mem_used,97687.00,97687.00,97687.00,1
2026-07-03,0,host011,net_in,563.30,563.30,563.30,1
2026-07-03,0,host011,net_out,160.55,160.55,160.55,1
2026-07-03,0,host011,net_pktin,45815.00,45815.00,45815.00,1
2026-07-03,0,host011,net_pktout,74427.00,74427.00,74427.00,1
2026-07-03,0,host011,proc_block,86.00,86.00,86.00,1
2026-07-03,0,host011,proc_run,218.00,218.00,218.00,1
2026-07-03,0,host011,proc_total,60.00,60.00,60.00,1
2026-07-03,0,host012,cpu_idle,77.73,77.73,77.73,1
2026-07-03,0,host012,cpu_sys,12.93,12.93,12.93,1
2026-07-03,0,host012,cpu_usage,12.33,12.33,12.33,1
2026-07-03,0,host012,cpu_user,1.41,1.41,1.41,1
2026-07-03,0,host012,cpu_wait,40.34,40.34,40.34,1
2026-07-03,0,host012,load1,12.72,12.72,12.72,1
2026-07-03,0,host012,load15,16.84,16.84,16.84,1
2026-07-03,0,host012,load5,10.50,10.50,10.50,1
2026-07-03,0,host012,mem_buff,52930.00,52930.00,52930.00,1
2026-07-03,0,host012,mem_cache,54208.00,54208.00,54208.00,1
2026-07-03,0,host012,mem_free,10772.00,10772.00,10772.00,1
2026-07-03,0,host012,mem_swap,84376.00,84376.00,84376.00,1
2026-07-03,0,host012,mem_used,51969.00,51969.00,51969.00,1
2026-07-03,0,host012,net_in,642.35,642.35,642.35,1
2026-07-03,0,host012,net_out,675.31,675.31,675.31,1
2026-07-03,0,host012,net_pktin,26372.00,26372.00,26372.00,1
2026-07-03,0,host012,net_pktout,468.00,468.00,468.00,1
2026-07-03,0,host012,proc_block,293.00,293.00,293.00,1
2026-07-03,0,host012,proc_run,99.00,99.00,99.00,1
2026-07-03,0,host012,proc_total,479.00,479.00,479.00,1
2026-07-03,0,host013,cpu_idle,48.31,48.31,48.31,1
2026-07-03,0,host013,cpu_sys,13.58,13.58,13.58,1
2026-07-03,0,host013,cpu_usage,68.21,68.21,68.21,1
2026-07-03,0,host013,cpu_user,7.39,7.39,7.39,1
2026-07-03,0,host013,cpu_wait,3.98,3.98,3.98,1
2026-07-03,0,host013,load1,30.81,30.81,30.81,1
2026-07-03,0,host013,load15,3.36,3.36,3.36,1
2026-07-03,0,host013,load5,29.30,29.30,29.30,1
2026-07-03,0,host013,mem_buff,12532.00,12532.00,12532.00,1
2026-07-03,0,host013,mem_cache,102761.00,102761.00,102761.00,1
2026-07-03,0,host013,mem_free,3696.00,3696.00,3696.00,1
2026-07-03,0,host013,mem_swap,55480.00,55480.00,55480.00,1
2026-07-03,0,host013,mem_used,123048.00,123048.00,123048.00,1
2026-07-03,0,host013,net_in,540.73,540.73,540.73,1
2026-07-03,0,host013,net_out,34.53,34.53,34.53,1
2026-07-03,0,host013,net_pktin,60860.00,60860.00,60860.00,1
2026-07-03,0,host013,net_pktout,31707.00,31707.00,31707.00,1
2026-07-03,0,host013,proc_block,237.00,237.00,237.00,1
2026-07-03,0,host013,proc_run,294.00,294.00,294.00,1
2026-07-03,0,host013,proc_total,452.00,452.00,452.00,1
2026-07-03,0,host014,cpu_idle,50.47,50.47,50.47,1
2026-07-03,0,host014,cpu_sys,23.10,23.10,23.10,1
2026-07-03,0,host014,cpu_usage,73.27,73.27,73.27,1
2026-07-03,0,host014,cpu_user,35.15,35.15,35.15,1
2026-07-03,0,host014,cpu_wait,19.29,19.29,19.29,1
2026-07-03,0,host014,load1,30.44,30.44,30.44,1
2026-07-03,0,host014,load15,30.09,30.09,30.09,1
2026-07-03,0,host014,load5,20.83,20.83,20.83,1
2026-07-03,0,host014,mem_buff,116433.00,116433.00,116433.00,1
2026-07-03,0,host014,mem_cache,70902.00,70902.00,70902.00,1
2026-07-03,0,host014,mem_free,17036.00,17036.00,17036.00,1
2026-07-03,0,host014,mem_swap,94993.00,94993.00,94993.00,1
2026-07-03,0,host014,mem_used,32813.00,32813.00,32813.00,1
2026-07-03,0,host014,net_in,365.56,365.56,365.56,1
2026-07-03,0,host014,net_out,500.78,500.78,500.78,1
2026-07-03,0,host014,net_pktin,44509.00,44509.00,44509.00,1
2026-07-03,0,host014,net_pktout,22701.00,22701.00,22701.00,1
2026-07-03,0,host014,proc_block,72.00,72.00,72.00,1
2026-07-03,0,host014,proc_run,222.00,222.00,222.00,1
2026-07-03,0,host014,proc_total,189.00,189.00,189.00,1
2026-07-03,0,host015,cpu_idle,67.98,67.98,67.98,1
2026-07-03,0,host015,cpu_sys,30.28,30.28,30.28,1
2026-07-03,0,host015,cpu_usage,34.90,34.90,34.90,1
2026-07-03,0,host015,cpu_user,42.32,42.32,42.32,1
2026-07-03,0,host015,cpu_wait,13.38,13.38,13.38,1
2026-07-03,0,host015,load1,25.36,25.36,25.36,1
2026-07-03,0,host015,load15,3.51,3.51,3.51,1
2026-07-03,0,host015,load5,18.79,18.79,18.79,1
2026-07-03,0,host015,mem_buff,47546.00,47546.00,47546.00,1
2026-07-03,0,host015,mem_cache,6849.00,6849.00,6849.00,1
2026-07-03,0,host015,mem_free,48068.00,48068.00,48068.00,1
2026-07-03,0,host015,mem_swap,18785.00,18785.00,18785.00,1
2026-07-03,0,host015,mem_used,72269.00,72269.00,72269.00,1
2026-07-03,0,host015,net_in,983.13,983.13,983.13,1
2026-07-03,0,host015,net_out,393.34,393.34,393.34,1
2026-07-03,0,host015,net_pktin,99733.00,99733.00,99733.00,1
2026-07-03,0,host015,net_pktout,49114.00,49114.00,49114.00,1
2026-07-03,0,host015,proc_block,346.00,346.00,346.00,1
2026-07-03,0,host015,proc_run,388.00,388.00,388.00,1
2026-07-03,0,host015,proc_total,492.00,492.00,492.00,1
2026-07-03,0,host016,cpu_idle,67.63,67.63,67.63,1
2026-07-03,0,host016,cpu_sys,38.43,38.43,38.43,1
2026-07-03,0,host016,cpu_usage,28.24,28.24,28.24,1
2026-07-03,0,host016,cpu_user,17.01,17.01,17.01,1
2026-07-03,0,host016,cpu_wait,9.45,9.45,9.45,1
2026-07-03,0,host016,load1,23.55,23.55,23.55,1
2026-07-03,0,host016,load15,24.84,24.84,24.84,1
2026-07-03,0,host016,load5,24.93,24.93,24.93,1
2026-07-03,0,host016,mem_buff,13214.00,13214.00,13214.00,1
2026-07-03,0,host016,mem_cache,57827.00,57827.00,57827.00,1
2026-07-03,0,host016,mem_free,19954.00,19954.00,19954.00,1
2026-07-03,0,host016,mem_swap,48472.00,48472.00,48472.00,1
2026-07-03,0,host016,mem_used,18027.00,18027.00,18027.00,1
2026-07-03,0,host016,net_in,973.34,973.34,973.34,1
2026-07-03,0,host016,net_out,501.05,501.05,501.05,1
2026-07-03,0,host016,net_pktin,11126.00,11126.00,11126.00,1
2026-07-03,0,host016,net_pktout,47330.00,47330.00,47330.00,1
2026-07-03,0,host016,proc_block,289.00,289.00,289.00,1
2026-07-03,0,host016,proc_run,386.00,386.00,386.00,1
2026-07-03,0,host016,proc_total,386.00,386.00,386.00,1
2026-07-03,0,host017,cpu_idle,88.22,88.22,88.22,1
2026-07-03,0,host017,cpu_sys,4.51,4.51,4.51,1
2026-07-03,0,host017,cpu_usage,66.97,66.97,66.97,1
2026-07-03,0,host017,cpu_user,27.05,27.05,27.05,1
2026-07-03,0,host017,cpu_wait,25.31,25.31,25.31,1
2026-07-03,0,host017,load1,27.46,27.46,27.46,1
2026-07-03,0,host017,load15,19.66,19.66,19.66,1
2026-07-03,0,host017,load5,10.79,10.79,10.79,1
2026-07-03,0,host017,mem_buff,28839.00,28839.00,28839.00,1
2026-07-03,0,host017,mem_cache,25480.00,25480.00,25480.00,1
2026-07-03,0,host017,mem_free,29568.00,29568.00,29568.00,1
2026-07-03,0,host017,mem_swap,50790.00,50790.00,50790.00,1
2026-07-03,0,host017,mem_used,84725.00,84725.00,84725.00,1
2026-07-03,0,host017,net_in,158.07,158.07,158.07,1
2026-07-03,0,host017,net_out,18.27,18.27,18.27,1
2026-07-03,0,host017,net_pktin,29511.00,29511.00,29511.00,1
2026-07-03,0,host017,net_pktout,87912.00,87912.00,87912.00,1
2026-07-03,0,host017,proc_block,66.00,66.00,66.00,1
2026-07-03,0,host017,proc_run,243.00,243.00,243.00,1
2026-07-03,0,host017,proc_total,289.00,289.00,289.00,1
2026-07-03,0,host018,cpu_idle,91.87,91.87,91.87,1
2026-07-03,0,host018,cpu_sys,6.67,6.67,6.67,1
2026-07-03,0,host018,cpu_usage,67.99,67.99,67.99,1
2026-07-03,0,host018,cpu_user,24.66,24.66,24.66,1
2026-07-03,0,host018,cpu_wait,13.35,13.35,13.35,1
2026-07-03,0,host018,load1,4.00,4.00,4.00,1
2026-07-03,0,host018,load15,16.30,16.30,16.30,1
2026-07-03,0,host018,load5,3.88,3.88,3.88,1
2026-07-03,0,host018,mem_buff,26143.00,26143.00,26143.00,1
2026-07-03,0,host018,mem_cache,115756.00,115756.00,115756.00,1
2026-07-03,0,host018,mem_free,45266.00,45266.00,45266.00,1
2026-07-03,0,host018,mem_swap,49654.00,49654.00,49654.00,1
2026-07-03,0,host018,mem_used,74950.00,74950.00,74950.00,1
2026-07-03,0,host018,net_in,903.18,903.18,903.18,1
2026-07-03,0,host018,net_out,73.41,73.41,73.41,1
2026-07-03,0,host018,net_pktin,10518.00,10518.00,10518.00,1
2026-07-03,0,host018,net_pktout,60972.00,60972.00,60972.00,1
2026-07-03,0,host018,proc_block,39.00,39.00,39.00,1
2026-07-03,0,host018,proc_run,73.00,73.00,73.00,1
2026-07-03,0,host018,proc_total,478.00,478.00,478.00,1
2026-07-03,0,host019,cpu_idle,64.76,64.76,64.76,1
2026-07-03,0,host019,cpu_sys,7.56,7.56,7.56,1
2026-07-03,0,host019,cpu_usage,24.39,24.39,24.39,1
2026-07-03,0,host019,cpu_user,41.88,41.88,41.88,1
2026-07-03,0,host019,cpu_wait,12.24,12.24,12.24,1
